[29-Dec-2010 17:32:33] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 87
[29-Dec-2010 17:32:33] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 80
[29-Dec-2010 17:32:33] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 82
[29-Dec-2010 17:32:33] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 84
[29-Dec-2010 17:32:33] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 87
[29-Dec-2010 17:32:33] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 80
[29-Dec-2010 17:32:33] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 82
[29-Dec-2010 17:32:33] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 84
[29-Dec-2010 17:32:33] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 87
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 80
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 82
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 84
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 87
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 80
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 82
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 84
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 87
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 80
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 82
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 84
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 87
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 80
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 82
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 84
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 87
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 80
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 82
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 84
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 87
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 80
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 82
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 84
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 87
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 80
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 82
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 84
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 87
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 80
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 82
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 84
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 87
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 80
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 82
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 84
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 87
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 80
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 82
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 84
[29-Dec-2010 17:38:43] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 87
[29-Dec-2010 17:39:21] PHP Warning:  strftime(): It is not safe to rely on the system's timezone settings. You are *required* to use the date.timezone setting or the date_default_timezone_set() function. In case you used any of those methods and you are still getting this warning, you most likely misspelled the timezone identifier. We selected 'America/Los_Angeles' for 'PST/-8.0/no DST' instead in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_templatecompilerbase.php on line 59
[29-Dec-2010 17:39:21] PHP Notice:  Undefined variable: id in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_data.php on line 287
[29-Dec-2010 17:39:21] PHP Notice:  Undefined variable: id in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_data.php on line 287
[29-Dec-2010 17:39:21] PHP Notice:  Undefined variable: id in /home/siavorskyi/eclipse-workspace/zend-exp/library/Smarty/sysplugins/smarty_internal_data.php on line 287
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 83
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 85
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 87
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 90
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 83
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 85
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 87
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 90
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 83
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 85
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 87
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 90
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 83
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 85
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 87
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 90
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 83
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 85
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 87
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 90
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 83
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 85
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 87
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 90
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 83
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 85
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 87
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 90
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 83
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 85
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 87
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 90
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 83
[29-Dec-2010 17:39:21] PHP Notice:  Undefined index: pk in /home/siavorskyi/eclipse-workspace/zend-exp/application/views/smarty/_compiled/e4a529914dd9e2bd66ff154977d019d0ea11131f.file.view.html.php on line 85
